year,type,country,activity,sex,fatal,species,especies
1895,Sea Disaster,cuba,Shipwreck,M,Unknown,questionable,
1895,Unprovoked,yemen,Diving for coins,M,Y,unknown,
1895,Provoked,usa,Fishing,Unknown,N, shark,
1895,Unprovoked,usa,Swimming,M,Y,unknown,
1895,Unprovoked,usa,Fishing,M,N,unknown,
1895,Unprovoked,japan,Hunting seals,M,Y,unknown,
1895,Unprovoked,unknown,Diving,M,N,unknown,
1895,Unprovoked,australia,Pearl diving,M,Y,unknown,
1895,Sea Disaster,bahamas,Sea Disaster : Wreck of the Carrie E. Long,M,N,unknown,
1895,Unprovoked,new zealand,"""Boat accident""",M,Y,unknown,
1895,Unprovoked,south africa,"""Crossing the river""",M,Y,unknown,
1895,Unprovoked,new zealand,Swimming,M,N,unknown,
1895,Unprovoked,indonesia,Swimming,M,Y,unknown,
1895,Unprovoked,australia,Swimming,M,N,unknown,
1895,Unprovoked,australia,Swimming,M,Y,unknown,
1895,Unprovoked,panama,"Swimming, after sailboat capsized",M,Y,unknown,
1895,Boat,australia,Unknown,Unknown,N,unknown,
1894,Provoked,usa,Fishing,M,N, shark,
1894,Unprovoked,australia,Bathing,M,N, to  shark,
1894,Unprovoked,usa,Swimming,M,Y,unknown,
1894,Unprovoked,usa,Bathing,M,N,unknown,
1894,Unprovoked,fiji,Dangling feet in the water,F,N,unknown,
1894,Provoked,usa,Fishing,M,N,unknown,
1894,Unprovoked,usa,Swimming,F,Unknown,"shovelnose shark, ",
1894,Unprovoked,usa,Swimming / floating on his back,M,N,unknown,
1894,Unprovoked,france,Fishing,M,Y,m shark,
1894,Unprovoked,usa,Bathing,M,Unknown,unknown,
1894,Unprovoked,south africa,Swimming after harpooned whale capsized boat,M,Y,unknown,
1894,Unprovoked,usa,Bathing ,M,N,unknown,
1894,Unprovoked,mexico,Fell from yardarm of British ship Rover,M,Y, shark,
1894,Unprovoked,burma,Bathing,F,Y,unknown,
1894,Unprovoked,burma,Bathing,F,Y,unknown,
1893,Unprovoked,india,Murder,M,Y,unknown,
1893,Invalid,croatia,small boat,Unknown,Unknown,invalid,
1893,Sea Disaster,philippines,Abandoning burning steamship Don Juan,M,Y,unknown,
1893,Unprovoked,nigeria,A barque wrecked,M,Y,unknown,
1893,Unprovoked,lebanon,HMS Victoria collided with the HMS Camperdown,M,Y,unknown,
1893,Unprovoked,fiji,Canoe swamped,F,Y,unknown,
1893,Unprovoked,cuba,His balloon crashed in the harbor,M,Y,unknown,
1893,Unprovoked,south atlantic ocean,Swimming after falling overboard from the sealing ship Vesper,M,N,unknown,
1893,Unprovoked,australia,"Boat capsized, swimming ashore",M,N,unknown,
1893,Invalid,australia,"Boat capsized, swimming ashore",M,Unknown,shark involvement prior to death unconfirmed,
1893,Unprovoked,new zealand,Bathing,M,Y,unknown,
1893,Unprovoked,french polynesia,Murdered,M,Y,unknown,
1893,Unprovoked,egypt,Unknown,Unknown,Unknown,unknown,
1892,Unprovoked,atlantic ocean,Fell overboard,M,Y,unknown,
1892,Unprovoked,australia,Fishing,M,N,unknown,
1892,Unprovoked,australia,Swimming,F,N,unknown,
1892,Unprovoked,usa,Unknown,M,N,unknown,
1892,Invalid,france,Fishing boat,Unknown,Unknown,invalid,
1892,Unprovoked,cuba,Riding a horse,M,Y,unknown,
1892,Unprovoked,new zealand,Bathing,M,N,unknown,
1892,Unprovoked,bahamas,Fell overboard from sponge vessel,M,Y, shark,
1892,Unprovoked,pacific ocean, a canoe was pursuing a schooner that had forcibily abducted 5 young girls,M,Y,unknown,
1892,Provoked,australia,Fishing,M,N, shark,
1892,Provoked,australia,Dress diving,M,Y,unknown,
1891,Unprovoked,australia,Swimming,M,N,unknown,
1891,Unprovoked,new zealand,"Swimming, after boat swamped",M,N,unknown,
1891,Unprovoked,martinique,Attempting to rescue shipmate,M,N,unknown,
1891,Sea Disaster,kiribati,"Sea Disaster, canoes capsized in storm",Unknown,Y,unknown,
1891,Unprovoked,canada,Knocked overboard,M,Y,unknown,
1891,Provoked,usa,Shooting sharks ,M,N,unknown,
1891,Invalid,usa,Fishing for sharks when he became entangled in net & fell overboard,M,Unknown,shark involvement prior to death unconfirmed,
1891,Unprovoked,paraguay,Fleeing across a river,Unknown,Y,unknown,
1891,Unprovoked,jamaica,boat capsized,M,Y,unknown,
1890,Invalid,australia,Swimming to shore after boat capsized by a squall,Unknown,Unknown,shark involvement prior to death unconfirmed,
1890,Unprovoked,british new guinea,Thrown overboard,M,N,unknown,
1890,Unprovoked,atlantic ocean,Thrown overboard,M,Y,unknown,
1890,Provoked,usa,Fishing for bluefish,Unknown,N, shark,
1890,Unprovoked,usa,Treading for clams,M,N,unknown,
1890,Unprovoked,samoa,Bathing,M,N,unknown,
1890,Unprovoked,croatia,Swimming,M,N,unknown,
1890,Unprovoked,persian gulf,Fell overboard,M,N,unknown,
1890,Unprovoked,egypt,Swimming,M,Y,unknown,
1890,Invalid,south africa,Unknown,M,Unknown,invalid,
1890,Unknown,ceylon,Diving,M,Y,unknown,
1890,Boat,malta,"Fishing boat with 4 men on board was rammed & capsized by  a shark, throwing all occupants into the water",M,Y,unknown,
1890,Unprovoked,australia,Wading,M,N,"sevengill shark, , was caught in the vicinity",
1890,Unprovoked,india,Diving,M,Unknown,unknown,
1890,Unprovoked,india,Diving,M,Unknown,unknown,
1890,Unprovoked,new zealand,Swimming,M,Y,unknown,
1890,Unprovoked,south africa,Bathing,M,Y,unknown,
1889,Invalid,greece,Unknown,Unknown,Unknown,shark involvement prior to death unconfirmed,
1889,Unprovoked,australia,Fell into the water,M,Y,unknown,
1889,Invalid,usa,Parachuted from balloon,M,Unknown,shark involvement prior to death unconfirmed,
1889,Unprovoked,india,Swimming,M,Y,unknown,
1889,Unprovoked,usa,Swimming,M,Y,unknown,
1889,Unprovoked,usa,Fishing,M,N, shark,
1889,Unprovoked,australia,Fell into the water,M,Y,unknown,
1889,Provoked,usa,Fishing,Unknown,N,unknown,
1889,Unprovoked,sierra leone,Cleaning the side of a ship,M,Y,unknown,
1888,Unprovoked,indian ocean,Swimming,M,N,unknown,
1888,Unprovoked,australia,Swimming,M,Y,unknown,
1888,Unprovoked,australia,Working on the bridge when he fell into the river,M,Y,unknown,
1888,Unprovoked,croatia,Unknown,Unknown,Y,", kg female shark",
1888,Sea Disaster,canada,The steamships Thingvalla and Geiser collided,M,Y,unknown,
1888,Boat,usa,Sailing,Unknown,N,unknown,
1888,Invalid,jamaica,Probabable drowning,M,Unknown,shark involvement prior to death unconfirmed,
1888,Sea Disaster,india,The Dwarka foundered,M,Y,unknown,
1888,Invalid,croatia,Unknown,Unknown,Unknown,shark involvement prior to death unconfirmed,
1888,Boat,australia,Fishing,Unknown,N,unknown,
1888,Invalid,australia,The cutter yacht Cutty Sark sank,M,Unknown,shark involvement prior to death unconfirmed,
1888,Unprovoked,new zealand,Floating on his back,M,N,"unknown, but the shark was caught and put on exhibition",
1888,Boat,australia,Rowing,M,N,unknown,
1888,Unprovoked,south africa,Crossing the river mouth,M,Y,unknown,
1888,Unprovoked,libya,Sponge diving,M,N,unknown,
1887,Unprovoked,honduras,Fell oveboard from steamer Wanderer,M,Y,unknown,
1887,Unprovoked,australia,Unknown,M,Y, to  shark,
1887,Unprovoked,usa,"Crossing inlet in a boat, seen fighting sharks with his oar, sharks smashed boat",M,Y,unknown,
1887,Sea Disaster,bahamas,"Sea disaster, wreck of the Alfred Watts",M,Y,unknown,
1887,Unprovoked,italy,Swimming,M,N,unknown,
1887,Invalid,croatia,Unknown,Unknown,Unknown,shark involvement prior to death unconfirmed,
1887,Sea Disaster,unknown,"Sea disaster, wreck of the sloop Sara",M,Y,unknown,
1887,Boat,australia,Rowing a dinghy,Unknown,N, shark,
1887,Unprovoked,new zealand,Swimming,M,Y,unknown,
1887,Provoked,south africa,Unknown,Unknown,N,m [] shark,
1887,Sea Disaster,brazil,The passenger ship Kapuna was run down the ore carrier Ada Melmore,M,Y,unknown,
1887,Unprovoked,south africa,Swimming,M,Y,unknown,
1887,Sea Disaster,ocean,British ship Macedon was thrown on her beam ends by a sudden squall,M,N,unknown,
1886,Boat,usa,Unknown,M,N,shark was said to have a very rough ½-thick skin,
1886,Provoked,usa,"Netting menhaden, sharks caught in net",Unknown,N,unknown,
1886,Boat,usa,Clamming,M,N,m [] sharks,
1886,Unprovoked,australia,Swimming after being washed overboard,M,Y,unknown,
1886,Invalid,usa,"Fishing from shore, washed into the sea",F,Unknown,shark involvement prior to death unconfirmed,
1886,Unprovoked,new caledonia,Bathing,M,Y,unknown,
1886,Unprovoked,australia,Oystering,M,N,unknown,
1886,Invalid,new zealand,Sea disaster : Wreck of the Taiaroa,M,Unknown,shark involvement prior to death unconfirmed,
1886,Invalid,new zealand,Bathing ,M,Unknown,questionable,
1886,Invalid,australia,He drowned when boat capsized,M,Unknown,shark involvement prior to death unconfirmed,
1886,Boat,australia,Fishing,M,N,unknown,
1886,Unprovoked,south africa,Diving off jetty,M,N,unknown,
1886,Unprovoked,australia,Diving alongsidethe steamship Ranelagh ,M,N,unknown,
1886,Unprovoked,south africa,Swimming,M,Y,unknown,
1886,Unprovoked,australia,Sailing,M,N,unknown,
1885,Boat,australia,Unknown,Unknown,N, shark,
1885,Unprovoked,australia,Bathing,M,N,unknown,
1885,Unprovoked,atlantic ocean,Fell or jumped overboard from the liner Rhynland,M,Y,unknown,
1885,Sea Disaster,usa,Wreck of the schooner Pohoiki ,M,N,unknown,
1885,Sea Disaster,usa,Wreck of the schooner Pohoiki ,M,N,unknown,
1885,Sea Disaster,usa,Wreck of the schooner Pohoiki ,M,Y,unknown,
1885,Unprovoked,unknown,Swimming,M,Y,unknown,
1885,Unprovoked,new zealand,Bathing,M,N,unknown,
1885,Unprovoked,south africa,Fishing,M,N,m [] shark,
1884,Sea Disaster,australia,yachting accident,M,Y, shark,
1884,Provoked,france,Unknown,F,Y, shark,
1884,Unprovoked,usa,Boating,M,N,unknown,
1884,Invalid,usa,Clamming,M,Unknown,questionable,
1884,Unprovoked,brazil,Fell overboard from the steamship Chala,M,Y,unknown,
1884,Unprovoked,south africa,Swimming,M,Y,unknown,
1884,Unprovoked,australia,Fell overboard,F,Y,said to involve sharks,
1883,Unprovoked,australia,Swimming,M,Y,unknown,
1883,Unprovoked,usa,Knocked overboard,M,Y,unknown,
1883,Unprovoked,uruguay,Fell overboard & rescuer,M,Y,unknown,
1883,Unprovoked,usa,Jumped overboard ,M,Y,unknown,
1883,Unprovoked,australia,Swimming / escaping imprisonment ,M,Y,unknown,
1883,Provoked,georgia,Fishing for sharks,M,N, shark,
1883,Unprovoked,australia,Diving,M,N,unknown,
1883,Unprovoked,australia,Diving,M,Y,unknown,
1883,Unprovoked,australia,Bathing,M,Y,unknown,
1883,Unprovoked,pacific ocean,Fishing,M,Y, shark,
1883,Unprovoked,usa,Fell overboard,M,Y,unknown,
1883,Invalid,usa,Unknown,M,Unknown,shark involvement prior to death unconfirmed,
1883,Unprovoked,usa,Unknown,M,Y,a school of sharks,
1882,Provoked,new zealand,Restraining a beached shark,M,N, to  shark,
1882,Unprovoked,new zealand,Bathing,M,N,unknown,
1882,Unprovoked,new zealand,Bathing,M,N,unknown,
1882,Unprovoked,japan,Clinging to shipwrecked junk,M,N,unknown,
1882,Unprovoked,australia,Fell overboard,M,N,unknown,
1882,Unprovoked,australia,Pearl diving,M,Y,unknown,
1882,Unprovoked,australia,Fishing,M,Y,unknown,
1882,Unprovoked,australia,Pearl diving,M,Y,unknown,
1882,Unprovoked,australia,Bathing,M,Y,unknown,
1882,Unprovoked,atlantic ocean,Fell overboard from the Selim,M,Y,unknown,
1882,Unprovoked,usa,"During ""an exhibition"" he was tied in sack & thrown overboard ",M,N,unknown,
1882,Unprovoked,australia,Unknown,M,N,unknown,
1881,Invalid,australia,Swimming,M,Unknown,shark involvement prior to death unconfirmed,
1881,Invalid,usa,Bathing,M,Unknown,shark involvement prior to death unconfirmed,
1881,Unprovoked,usa,Bathing,M,Y,unknown,
1881,Unprovoked,unknown,"Floating, holding onto an oar after dory capsized",M,Y,unknown,
1881,Unprovoked,usa,Swimming,M,N,unknown,
1881,Unprovoked,unknown,Bathing,M,N,unknown,
1881,Unprovoked,usa,Fell overboard,M,Y,unknown,
1881,Unprovoked,india,Unknown,Unknown,Y,unknown,
1881,Boat,italy,Fishing on a boat,M,N,white sharks,
1880,Unprovoked,australia,Swimming,M,Y,bull shark,bull shark
1880,Sea Disaster,australia,Traveling by boat,M,Y,unknown,
1880,Unprovoked,mozambique,Swimming to retrieve a flannel,M,Y,unknown,
1880,Boat,usa,Sailing,M,N, shark,
1880,Unprovoked,india,Unknown,M,N,unknown,
1880,Unprovoked,india,Bathing in river,F,N,unknown,
1880,Invalid,mexico,Unknown,M,Unknown,shark involvement prior to death unconfirmed,
1880,Unprovoked,india,Bathing in river,M,Y,unknown,
1880,Unprovoked,india,Bathing,M,Y,unknown,
1880,Boat,australia,Fishing,Unknown,N, shark,
1880,Unprovoked,australia,Bathing,F,N,unknown,
1880,Invalid,syria,Diving for sponges,M,Unknown,shark involvement prior to death unconfirmed,
1880,Invalid,usa,Unknown,M,Unknown,invalid,
1880,Unprovoked,solomon islands,Unknown,M,N,unknown,
1880,Unprovoked,new zealand,Unknown,M,N,unknown,
1879,Unprovoked,india,Swimming,M,Y,sharks,
1879,Unprovoked,australia,Swimming,M,N,unknown,
1879,Provoked,spain,Fishing,Unknown,N,m shark,
1879,Sea Disaster,fiji,Unknown,M,N,unknown,
1879,Unprovoked,usa,Bathing,M,N,unknown,
1879,Unprovoked,new zealand,Standing,M,Y,unknown,
1879,Invalid,australia,The steamship Bonnie Dundee lost in collision,M,Unknown,shark involvement prior to death unconfirmed,
1879,Unprovoked,usa,Floating with life buoy after pilot launch capsized,M,Y,tiger shark,tiger shark
1878,Unprovoked,australia,Bathing,M,N, a small shark,
1878,Unprovoked,indonesia,Swimming,M,Y, shark,
1878,Unprovoked,unknown,Jumped overboard after murdering 2 shipmates,M,Y,unknown,
1878,Provoked,usa,Fishing,M,N,unknown,
1878,Sea Disaster,south atlantic ocean,Boat with 5 men capsized while returning to the Amerique,M,N,unknown,
1878,Sea Disaster,south atlantic ocean,Boat with 5 men capsized while returning to the Amerique,M,Y,unknown,
1878,Unprovoked,usa,Swimming,M,Y, shark,
1878,Unprovoked,usa,Swimming,M,Y,unknown,
1878,Unprovoked,philippines,Unknown,F,Y,unknown,
1878,Unprovoked,new guinea,Unknown,M,N,unknown,
1878,Sea Disaster,south africa,Wreck of the Union Steamship Company 982-ton iron steamer Kafir,M,Y,unknown,
1878,Sea Disaster,brazil,Washed off raft,M,Y,unknown,
1878,Unprovoked,australia,Bathing in 2 feet of water,M,Y,unknown,
1877,Sea Disaster,fiji,Unknown,Unknown,Y,unknown,
1877,Unprovoked,australia,Bathing,M,N,unknown,
1877,Unprovoked,australia,Washed overboard from the barque Mary Eady,M,Y,unknown,
1877,Unprovoked,australia,Fishing,M,N, shark,
1877,Invalid,indian ocean,Unknown,M,Unknown,shark involvement prior to death unconfirmed,
1877,Provoked,australia,Unknown,M,N,gill shark,
1877,Unprovoked,australia,Bathing,M,N,unknown,
1877,Unprovoked,italy,Paddling,M,N,unknown,
1877,Unprovoked,fiji,Unknown,M,N,unknown,
1877,Unprovoked,australia,Fishing ,M,N,unknown,
1877,Unprovoked,australia,Bathing,M,Y,unknown,
1877,Unprovoked,australia,Swimming,F,N, shark,
1877,Invalid,south africa,Body found floating next to his ship,M,Unknown,shark involvement prior to death unconfirmed,
1877,Unprovoked,india,Unknown,M,N,unknown,
1876,Unprovoked,usa,Fishing,M,Y,unknown,
1876,Unprovoked,greece,Diving for sponges,M,Y,unknown,
1876,Unprovoked,usa,Bathing,M,N,unknown,
1876,Unprovoked,australia,Swimming,M,Y,unknown,
1876,Unprovoked,australia,Bathing,M,Y,unknown,
1876,Unprovoked,lebanon,Sponge diving,M,Y,unknown,
1876,Unprovoked,england,Unknown,M,N,blue or porbeagle shark,
1876,Unprovoked,australia,Pearl diving,M,N,unknown,
1876,Unprovoked,australia,Unknown,M,Y,unknown,
1875,Unprovoked,australia,Fishing,M,N,unknown,
1875,Invalid,south africa,Unknown,Unknown,Unknown,invalid,
1875,Unprovoked,new zealand,Bathing,M,Y,unknown,
1875,Invalid,australia,Bathing,M,Unknown,shark involvement questionable,
1874,Unprovoked,australia,Bathing,M,N, shark,
1875,Unprovoked,australia,Sitting on gunwale of boat,M,Y,unknown,
1874,Boat,croatia,Fishing,Unknown,N,unknown,
1874,Boat,france,Fishing,Unknown,N,unknown,
1874,Unprovoked,usa,Fishing,M,N,unknown,
1874,Unprovoked,usa,Bathing,M,N, shark,
1874,Unprovoked,mexico,Bathing,M,Y,unknown,
1874,Unprovoked,kiribati,Escaping from blackbirding vessel,M,Y,unknown,
1874,Unprovoked,unknown,Salvaging a shipwreck,M,N,unknown,
1874,Sea Disaster,honduras,Boat of the Resolution capsized in the breakers,M,Y,unknown,
1874,Boat,canada,Fishing,M,N,white shark,white shark
1874,Sea Disaster,tuvalu,Fleet of canoes caught by a squall and charged by sharks.,Unknown,Y,unknown,
1874,Unprovoked,australia,Bathing,M,N,unknown,
1873,Provoked,usa,Fishing (Seining),M,N,unknown,
1873,Invalid,australia,Bathing,M,Unknown,shark involvement prior to death unconfirmed,
1873,Unprovoked,australia,Bathing,M,N,hammerhead shark,hammerhead shark
1873,Unprovoked,cuba,Swimming / escaping imprisonment ,M,N,unknown,
1872,Unprovoked,indian ocean?,Swimming to avoid capture,M,Y,unknown,
1872,Invalid,azores,Unknown,M,Unknown,unknown,
1872,Sea Disaster,bahamas,Burning of the S.S. Missouri,M,Y,unknown,
1872,Invalid,croatia,Fishing,M,Unknown,invalid,
1872,Unprovoked,usa,Canoeing,M,N,unknown,
1872,Sea Disaster,australia,Wreck of the 150-ton brig Maria,Unknown,Y,unknown,
1872,Invalid,fiji,boat capsized,M,Unknown,shark involvement prior to death unconfirmed,
1872,Sea Disaster,south atlantic ocean,Adrift on a raft ,M,N,unknown,
1871,Invalid,australia,Unknown,M,Unknown,shark involvement prior to death unconfirmed,
1871,Unprovoked,usa,Fishing,M,N,unknown,
1871,Provoked,usa,Shark fishing,M,N,unknown,
1871,Unprovoked,sri lanka,Bathing,M,N,unknown,
1871,Invalid,guyana,Suicide,M,Unknown,unknown,
1871,Unprovoked,india,Bathing,M,Y,unknown,
1871,Unprovoked,australia,Unknown,M,Y,unknown,
1871,Unprovoked,australia,Unknown,M,N,unknown,
1871,Unprovoked,australia,Fishing,M,N,wobbegongs,
1870,Unprovoked,usa,Bathing,M,N,unknown,
1870,Unprovoked,india,Bathing,M,N,unknown,
1870,Unprovoked,india,Bathing / standing,M,N,unknown,
1870,Unprovoked,australia,Fishing,M,N,unknown,
1870,Unprovoked,india,Bathing,M,N,unknown,
1870,Unprovoked,india,Bathing,M,N,unknown,
1870,Unprovoked,australia,Bathing,M,N,unknown,
1870,Invalid,australia,Canoeing,M,Unknown,unknown,
1869,Unprovoked,australia,Net fishing,M,N,"tiger shark, ",tiger shark
1869,Invalid,unknown,Fell overboard,M,Unknown,shark involvement prior to death unconfirmed,
1868,Unprovoked,italy,Unknown,M,Y,white shark,white shark
1868,Unprovoked,india,Standing,M,Y,identified as c. gangeticus by dr. j. fayrer,
1868,Sea Disaster,vietnam,A junk foundered,M,Y,unknown,
1868,Sea Disaster,australia,Fishing,Unknown,N,unknown,
1868,Unprovoked,australia,Swimming,M,Y,unknown,
1868,Unprovoked,new zealand,Bathing close inshore,M,N,"""shark caught later""",
1867,Unprovoked,egypt,Swimming,M,Y,unknown,
1867,Unprovoked,mexico,boat from the Austrian ship Elizabeth,M,Y,unknown,
1867,Sea Disaster,cuba,boat from ship Josephine capsized in squall,M,Y,unknown,
1867,Boat,australia,Unknown,Unknown,N,unknown,
1867,Unprovoked,cuba,Painting a ship,M,Y,unknown,
1866,Unprovoked,usa,Bathing,M,Y,unknown,
1866,Invalid,australia,Fell overboard,M,Unknown,shark involvement prior to death unconfirmed,
1865,Unprovoked,usa,Swimming alongside the schooner Catherine Wilcox,M,N,unknown,
1865,Unprovoked,usa,Bathing,M,Y,unknown,
1865,Boat,south africa,Fishing,M,Y,unknown,
1865,Boat,australia,Boarding a ship,Unknown,N,unknown,
1864,Sea Disaster,usa,Wreck of the Aphrodite,M,Y,unknown,
1864,Provoked,france,Dragging a shark,M,N,m shark,
1864,Unprovoked,scotland,Unknown,M,N, shark,
1864,Unprovoked,usa,Swimming,M,N,unknown,
1864,Unprovoked,madagascar,Fell overboard,M,Y,unknown,
1864,Unprovoked,spain,Bathing,M,Y,unknown,
1864,Unprovoked,mauritius,Fell overboard,M,Y,unknown,
1864,Unprovoked,china,Swimming,M,Unknown,unknown,
1864,Unprovoked,mauritius,Fell overboard,M,Y,unknown,
1864,Unprovoked,panama,Coming ashore on a hawser,M,Y,unknown,
1864,Unprovoked,new zealand,Boat swamped,M,Y,unknown,
1864,Unprovoked,new zealand,Standing / Bathing,M,N,unknown,
1864,Unprovoked,indonesia,Reaching for life preserver,M,Y,unknown,
1864,Invalid,australia,Swimming,M,Unknown,shark involvement prior to death unconfirmed,
1863,Unprovoked,guinea,"Bathing near whaling ship (bark A. R. Tucker of New Bedford, Massachusetts)",M,Y,unknown,
